run,P0DT0H45M0S,P0DT1H0M0S,P0DT1H15M0S,P0DT1H30M0S,P0DT1H45M0S,P0DT2H0M0S,P0DT2H15M0S,P0DT2H30M0S,P0DT2H45M0S,P0DT3H0M0S,P0DT3H15M0S,P0DT3H30M0S,P0DT3H45M0S,P0DT4H0M0S,P0DT4H15M0S,P0DT4H30M0S,P0DT4H45M0S,P0DT5H0M0S,P0DT5H15M0S,P0DT5H30M0S,P0DT5H45M0S,P0DT6H0M0S,P0DT6H15M0S,P0DT6H30M0S,P0DT6H45M0S,P0DT7H0M0S,P0DT7H15M0S,P0DT7H30M0S,P0DT7H45M0S,P0DT8H0M0S,P0DT8H15M0S,P0DT8H30M0S,P0DT8H45M0S,P0DT9H0M0S,P0DT9H15M0S,P0DT9H30M0S,P0DT9H45M0S,P0DT10H0M0S,P0DT10H15M0S,P0DT10H30M0S,P0DT10H45M0S,P0DT11H0M0S,P0DT11H15M0S,P0DT11H30M0S,P0DT11H45M0S,P0DT12H0M0S,P0DT12H15M0S,P0DT12H30M0S,P0DT12H45M0S,P0DT13H0M0S,P0DT13H15M0S,P0DT13H30M0S,P0DT13H45M0S,P0DT14H0M0S,P0DT14H15M0S,P0DT14H30M0S,P0DT14H45M0S,P0DT15H0M0S,P0DT15H15M0S,P0DT15H30M0S,P0DT15H45M0S,P0DT16H0M0S,P0DT16H15M0S,P0DT16H30M0S,P0DT16H45M0S,P0DT17H0M0S,P0DT17H15M0S,P0DT17H30M0S,P0DT17H45M0S,P0DT18H0M0S,P0DT18H15M0S,P0DT18H30M0S,P0DT18H45M0S,P0DT19H0M0S,P0DT19H15M0S,P0DT19H30M0S,P0DT19H45M0S,P0DT20H0M0S,P0DT20H15M0S,P0DT20H30M0S,P0DT20H45M0S,P0DT21H0M0S,P0DT21H15M0S,P0DT21H30M0S,P0DT21H45M0S,P0DT22H0M0S,P0DT22H15M0S,P0DT22H30M0S,P0DT22H45M0S,P0DT23H0M0S,P0DT23H15M0S,P0DT23H30M0S,P0DT23H45M0S,P1DT0H0M0S,P1DT0H15M0S,P1DT0H30M0S,P1DT0H45M0S,P1DT1H0M0S,P1DT1H15M0S,P1DT1H30M0S,P1DT1H45M0S,P1DT2H0M0S,P1DT2H15M0S,P1DT2H30M0S,P1DT2H45M0S,P1DT3H0M0S,P1DT3H15M0S,P1DT3H30M0S,P1DT3H45M0S,P1DT4H0M0S,P1DT4H15M0S,P1DT4H30M0S,P1DT4H45M0S,P1DT5H0M0S,P1DT5H15M0S,P1DT5H30M0S,P1DT5H45M0S,P1DT6H0M0S,P1DT6H15M0S,P1DT6H30M0S,P1DT6H45M0S,P1DT7H0M0S,P1DT7H15M0S,P1DT7H30M0S,P1DT7H45M0S,P1DT8H0M0S,P1DT8H15M0S,P1DT8H30M0S,P1DT8H45M0S,P1DT9H0M0S,P1DT9H15M0S,P1DT9H30M0S,P1DT9H45M0S,P1DT10H0M0S,P1DT10H15M0S,P1DT10H30M0S,P1DT10H45M0S,P1DT11H0M0S,P1DT11H15M0S,P1DT11H30M0S,P1DT11H45M0S,P1DT12H0M0S
2022-02-07T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,2.61,5.05,7.49,9.94,38.01,66.07,94.14,122.21,156.22,190.23,224.25,257.68,282.9,308.13,333.36,358.58,372.66,386.75,400.83,414.91,415.91,416.9,417.89,417.99,405.67,393.35,381.02,368.7,345.25,321.79,298.34,274.88,242.17,209.47,176.76,144.2,113.65,83.1,52.56,22.01,16.51,11.01,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.08,2.1,3.12,4.13,9.0,13.87,18.73,23.6,30.47,37.33,44.2,51.92,71.6,91.28,110.96,130.64,143.55,156.46,169.36,182.27,,
2022-02-08T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.8,3.49,5.17,6.86,25.08,43.29,61.51,79.72,106.0,132.27,158.54,184.58,207.25,229.91,252.58,275.25,288.87,302.48,316.09,329.71,334.69,339.67,344.65,348.74,340.34,331.94,323.54,315.14,295.91,276.68,257.45,238.22,208.05,177.87,147.69,117.92,93.88,69.83,45.79,21.74,16.31,10.87,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.27,6.34,9.4,12.47,41.48,70.49,99.5,128.51,162.35,196.2,230.05,263.27,287.8,312.33,336.85,361.38,373.13,384.87,396.62,408.37,,
2022-02-09T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,3.33,6.45,9.56,12.68,41.92,71.16,100.4,129.64,163.72,197.8,231.87,265.37,290.72,316.06,341.41,366.76,380.98,395.2,409.42,423.64,424.94,426.23,427.52,427.96,416.44,404.93,393.41,381.9,358.14,334.39,310.64,286.89,253.45,220.0,186.56,153.24,121.6,89.97,58.33,26.69,20.02,13.35,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.03,2.0,2.98,3.95,18.47,33.0,47.52,62.05,76.33,90.6,104.88,118.91,129.5,140.1,150.7,161.29,153.55,145.8,138.05,130.31,,
2022-02-10T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.72,1.4,2.08,2.75,17.32,31.89,46.46,61.03,84.56,108.09,131.62,155.9,190.73,225.56,260.39,295.22,307.99,320.77,333.54,346.32,341.34,336.36,331.39,324.26,287.12,249.98,212.83,175.69,166.06,156.43,146.8,137.17,119.55,101.93,84.31,66.83,51.2,35.57,19.94,4.32,3.24,2.16,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,4.71,9.12,13.53,17.95,49.43,80.92,112.41,143.89,178.95,214.0,249.06,283.51,309.5,335.5,361.49,387.48,401.89,416.3,430.71,445.12,,
2022-02-11T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,4.69,9.09,13.48,17.88,49.61,81.33,113.06,144.79,179.8,214.81,249.83,284.22,309.95,335.67,361.4,387.13,401.61,416.1,430.58,445.06,444.14,443.22,442.3,440.67,429.15,417.62,406.1,394.57,372.08,349.6,327.11,304.62,270.42,236.22,202.02,167.89,134.79,101.7,68.6,35.5,26.63,17.75,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,3.6,6.97,10.35,13.72,40.64,67.56,94.47,121.39,147.98,174.57,201.16,227.39,248.62,269.85,291.07,312.3,330.16,348.02,365.88,383.74,,
2022-02-12T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,3.74,7.25,10.76,14.26,44.77,75.28,105.78,136.29,173.03,209.77,246.52,282.65,310.28,337.91,365.54,393.17,408.61,424.04,439.47,454.9,456.28,457.65,459.03,459.57,448.37,437.18,425.98,414.79,390.12,365.46,340.79,316.13,281.78,247.42,213.07,178.7,143.98,109.26,74.54,39.82,29.86,19.91,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.83,9.36,13.88,18.41,49.86,81.32,112.77,144.22,177.89,211.55,245.22,278.33,303.73,329.13,354.53,379.93,390.03,400.13,410.22,420.32,,
2022-02-13T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.37,4.6,6.82,9.05,33.18,57.32,81.46,105.59,135.61,165.62,195.63,225.81,258.35,290.89,323.44,355.98,369.76,383.55,397.33,411.11,405.83,400.55,395.27,390.09,386.36,382.63,378.89,375.16,352.55,329.93,307.31,284.7,255.27,225.84,196.41,166.63,131.92,97.21,62.5,27.79,20.84,13.9,6.96,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,3.46,6.7,9.94,13.18,34.52,55.86,77.21,98.55,127.54,156.53,185.51,212.97,219.08,225.19,231.3,237.41,232.93,228.46,223.98,219.51,,
2022-02-14T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,3.37,6.53,9.69,12.85,41.64,70.43,99.22,128.01,156.14,184.26,212.38,240.52,268.91,297.3,325.69,354.08,355.22,356.36,357.49,358.63,360.83,363.04,365.24,366.67,357.27,347.87,338.47,329.07,282.48,235.89,189.3,142.71,128.97,115.23,101.49,87.24,65.75,44.27,22.79,1.31,0.99,0.67,0.35,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,7.14,13.84,20.54,27.24,55.04,82.85,110.66,138.47,167.71,196.95,226.18,254.27,266.18,278.1,290.01,301.93,279.94,257.95,235.96,213.98,,
2022-02-15T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,7.02,13.6,20.18,26.77,55.97,85.17,114.38,143.58,168.78,193.99,219.19,242.9,245.61,248.33,251.04,253.76,253.51,253.26,253.02,252.77,227.7,202.63,177.56,154.0,151.64,149.27,146.9,144.54,133.43,122.33,111.23,100.13,78.95,57.77,36.6,16.56,12.54,8.51,4.48,0.46,0.34,0.23,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.25,0.37,0.49,2.52,4.55,6.58,8.6,13.67,18.74,23.81,29.28,40.36,51.45,62.53,73.62,85.05,96.49,107.92,119.35,,
2022-02-16T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.32,0.48,0.64,5.04,9.45,13.86,18.26,20.83,23.39,25.96,28.27,27.0,25.74,24.47,23.2,37.12,51.03,64.94,78.85,71.49,64.12,56.75,51.62,77.8,103.97,130.15,156.32,126.39,96.45,66.52,36.58,29.89,23.19,16.5,10.13,8.23,6.33,4.43,2.54,1.9,1.27,0.64,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,7.8,15.12,22.44,29.76,63.17,96.58,129.99,163.41,195.79,228.18,260.57,292.22,313.47,334.73,355.99,377.24,368.71,360.18,351.64,343.11,,
2022-02-17T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,8.35,16.18,24.01,31.84,31.68,31.52,31.37,31.21,72.72,114.22,155.73,196.34,224.42,252.5,280.58,308.66,317.07,325.48,333.89,342.31,358.34,374.38,390.41,405.14,401.56,397.98,394.4,390.82,356.23,321.63,287.03,252.43,222.55,192.66,162.77,133.14,107.05,80.96,54.87,28.78,21.62,14.46,7.3,0.13,0.1,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.62,1.2,1.77,2.35,7.16,11.96,16.76,21.56,30.02,38.48,46.94,55.22,61.12,67.02,72.91,78.81,71.7,64.59,57.49,50.38,,
2022-02-18T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,3.35,6.49,9.63,12.77,18.85,24.93,31.01,37.09,40.56,44.03,47.5,50.69,49.9,49.12,48.33,47.54,45.72,43.9,42.08,40.26,38.47,36.68,34.89,34.32,50.76,67.2,83.64,100.08,109.98,119.87,129.76,139.65,132.03,124.41,116.79,108.4,89.15,69.9,50.66,31.41,23.63,15.84,8.06,0.28,0.21,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.68,10.72,20.75,30.78,40.81,76.66,112.5,148.35,184.2,218.42,252.64,286.86,320.5,345.96,371.42,396.89,422.35,438.01,453.66,469.32,484.97,,
2022-02-19T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.68,10.71,20.75,30.78,40.81,76.69,112.57,148.45,184.33,219.71,255.09,290.48,325.26,351.56,377.87,404.17,430.48,445.09,459.69,474.3,488.9,490.01,491.12,492.22,491.86,470.93,450.01,429.09,408.16,341.25,274.34,207.43,140.52,119.59,98.66,77.74,57.39,45.19,32.98,20.77,8.56,6.43,4.3,2.17,0.04,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.3,0.58,0.85,1.12,5.9,10.67,15.44,20.22,25.16,30.1,35.04,41.71,72.52,103.33,134.15,164.96,177.3,189.63,201.97,214.31,,
2022-02-20T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.21,0.4,0.6,0.79,7.03,13.27,19.51,25.76,30.79,35.82,40.85,46.9,67.28,87.66,108.05,128.43,152.1,175.77,199.44,223.11,242.02,260.93,279.84,294.29,246.34,198.39,150.43,102.48,94.95,87.42,79.88,72.35,73.76,75.17,76.58,76.67,58.16,39.65,21.15,2.64,1.98,1.32,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.47,6.01,11.54,17.08,22.61,37.52,52.42,67.33,82.23,120.82,159.41,198.0,235.51,257.88,280.24,302.61,324.98,343.48,361.97,380.47,398.97,,
2022-02-21T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.85,12.29,23.74,35.18,46.63,79.31,112.0,144.69,177.37,217.3,257.23,297.17,336.05,360.22,384.39,408.57,432.74,442.73,452.71,462.7,472.69,452.3,431.91,411.52,389.27,341.06,292.85,244.64,196.43,179.94,163.44,146.95,130.45,121.84,113.24,104.63,95.79,83.76,71.73,59.69,47.66,35.95,24.23,12.52,0.8,0.6,0.4,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.54,7.57,14.6,21.63,28.66,33.94,39.21,44.48,49.76,55.14,60.52,65.9,71.31,77.21,83.12,89.02,94.92,127.91,160.9,193.89,226.87,,
2022-02-22T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.23,2.24,4.25,6.25,8.26,12.31,16.35,20.4,24.45,34.97,45.49,56.01,68.18,103.43,138.69,173.94,209.2,191.21,173.22,155.23,137.24,129.25,121.27,113.28,105.15,94.99,84.84,74.68,64.52,130.95,197.38,263.81,330.24,300.21,270.18,240.15,209.21,165.58,121.95,78.32,34.69,26.06,17.43,8.79,0.16,0.12,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.41,5.11,9.81,14.51,19.21,35.28,51.35,67.41,83.48,98.93,114.38,129.83,144.97,155.77,166.56,177.36,188.15,205.06,221.97,238.88,255.78,,
2022-02-23T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.43,5.15,9.86,14.57,19.29,33.05,46.82,60.59,74.35,88.63,102.9,117.17,131.24,142.36,153.49,164.61,175.73,194.99,214.25,233.5,252.76,265.92,279.07,292.22,303.1,282.12,261.14,240.16,219.19,231.82,244.46,257.1,269.73,248.09,226.44,204.79,182.53,151.62,120.72,89.81,58.91,44.46,30.01,15.57,1.12,0.84,0.55,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.49,6.14,11.78,17.43,23.07,40.93,58.78,76.63,94.48,117.08,139.68,162.28,187.66,251.94,316.22,380.5,444.78,410.2,375.61,341.02,306.43,,
2022-02-24T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.32,2.2,4.08,5.96,7.84,28.25,48.65,69.06,89.46,107.48,125.49,143.5,165.09,236.78,308.47,380.16,451.85,393.75,335.65,277.55,219.45,227.25,235.05,242.85,249.03,232.48,215.94,199.39,182.84,178.16,173.47,168.79,164.1,146.61,129.12,111.63,94.94,89.47,84.0,78.54,73.07,55.17,37.28,19.39,1.49,1.11,0.73,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.45,1.66,17.64,33.62,49.6,65.58,103.85,142.11,180.37,218.63,255.64,292.65,329.65,365.91,391.78,417.65,443.52,469.39,483.52,497.65,511.79,525.92,,
2022-02-25T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.31,0.47,1.69,17.96,34.23,50.49,66.76,105.0,143.23,181.47,219.71,256.07,292.43,328.79,364.47,390.61,416.75,442.89,469.03,483.18,497.32,511.46,525.61,503.54,481.48,459.42,438.06,426.49,414.93,403.36,391.8,368.57,345.34,322.12,298.89,270.71,242.53,214.36,186.42,161.88,137.33,112.79,88.24,66.62,44.99,23.37,1.74,1.3,0.86,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.43,0.65,2.03,19.75,37.48,55.2,72.92,112.49,152.06,191.63,231.2,268.38,305.55,342.73,379.2,405.64,432.08,458.52,484.96,499.17,513.37,527.58,541.78,,
2022-02-26T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.44,0.66,2.05,19.88,37.71,55.54,73.38,112.83,152.28,191.73,231.19,268.58,305.96,343.35,380.02,406.61,433.19,459.77,486.36,500.99,515.62,530.26,544.89,545.72,546.54,547.36,547.3,534.86,522.42,509.98,497.54,472.22,446.91,421.59,396.28,360.18,324.09,287.99,251.7,212.68,173.66,134.63,95.61,72.23,48.86,25.48,2.11,1.57,1.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.59,0.89,2.46,21.97,41.47,60.98,80.48,120.77,161.05,201.33,241.61,279.24,316.87,354.5,391.39,417.8,444.22,470.64,497.06,511.65,526.25,540.85,555.44,,
2022-02-27T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.61,0.91,2.51,22.22,41.93,61.63,81.34,121.92,162.51,203.09,243.67,281.45,319.23,357.02,394.04,420.37,446.71,473.04,499.38,513.87,528.36,542.85,557.34,558.1,558.87,559.63,559.5,546.84,534.19,521.53,508.88,483.33,457.78,432.22,406.67,370.25,333.83,297.41,260.76,220.94,181.13,141.31,101.49,76.75,52.01,27.27,2.53,1.89,1.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.75,1.12,2.86,23.75,44.65,65.54,86.43,126.67,166.92,207.16,247.4,284.69,321.97,359.26,395.82,422.35,448.88,475.41,501.93,516.4,530.87,545.34,559.81,,
